edit_id,source_id,family,class,changed_ratio,component_count,candidate_type,review_label
seed01_edit01,707,C_elongated_ribbon,Material missing,0.0030419921875,48,NOISE_PATTERN_CANDIDATE,
seed01_edit01,71,C_elongated_ribbon,corrosion,0.0098291015625,105,NOISE_PATTERN_CANDIDATE,
seed01_edit01,711,D_irregular_boundary,Material missing,0.04914794921875,294,NOISE_PATTERN_CANDIDATE,
seed01_edit00,716,C_elongated_ribbon,Material missing,0.008427734375,59,NOISE_PATTERN_CANDIDATE,
seed01_edit01,716,D_irregular_boundary,Material missing,0.0052978515625,32,NOISE_PATTERN_CANDIDATE,
seed01_edit02,716,D_irregular_boundary,Material missing,0.01912353515625,166,NOISE_PATTERN_CANDIDATE,
seed01_edit01,717,D_irregular_boundary,Material missing,0.0146533203125,92,NOISE_PATTERN_CANDIDATE,
seed01_edit00,719,C_elongated_ribbon,Material missing,0.00407470703125,89,NOISE_PATTERN_CANDIDATE,
seed01_edit00,721,D_irregular_boundary,Material missing,0.0398828125,379,NOISE_PATTERN_CANDIDATE,
seed01_edit01,727,D_irregular_boundary,Material missing,0.06765869140625,71,NOISE_PATTERN_CANDIDATE,
seed01_edit00,728,D_irregular_boundary,Material missing,0.03819091796875,113,NOISE_PATTERN_CANDIDATE,
seed01_edit02,733,D_irregular_boundary,Material missing,0.04513671875,37,NOISE_PATTERN_CANDIDATE,
seed01_edit00,744,C_elongated_ribbon,Material missing,0.00149169921875,56,NOISE_PATTERN_CANDIDATE,
seed01_edit00,745,D_irregular_boundary,Material missing,0.0039306640625,49,NOISE_PATTERN_CANDIDATE,
seed01_edit01,754,D_irregular_boundary,Material missing,0.014150390625,126,NOISE_PATTERN_CANDIDATE,
seed01_edit02,758,C_elongated_ribbon,Material missing,0.0034521484375,44,NOISE_PATTERN_CANDIDATE,
seed01_edit00,761,C_elongated_ribbon,Material missing,0.00036865234375,12,WEAK_CHANGE_CANDIDATE,
seed01_edit02,770,C_elongated_ribbon,Material missing,0.0032470703125,24,NOISE_PATTERN_CANDIDATE,
seed01_edit00,771,D_irregular_boundary,Material missing,0.0271826171875,206,NOISE_PATTERN_CANDIDATE,
seed01_edit00,774,C_elongated_ribbon,Material missing,0.00149169921875,23,NOISE_PATTERN_CANDIDATE,
seed01_edit00,779,D_irregular_boundary,Tears,0.01318359375,52,NOISE_PATTERN_CANDIDATE,
seed01_edit02,780,D_irregular_boundary,Tears,0.02961669921875,160,NOISE_PATTERN_CANDIDATE,
seed01_edit02,784,C_elongated_ribbon,Tears,0.0014794921875,31,NOISE_PATTERN_CANDIDATE,
seed01_edit00,788,C_elongated_ribbon,Tears,0.00237060546875,77,NOISE_PATTERN_CANDIDATE,
seed01_edit00,790,D_irregular_boundary,Tears,0.04831787109375,130,NOISE_PATTERN_CANDIDATE,
seed01_edit00,791,D_irregular_boundary,Tears,0.026474609375,94,NOISE_PATTERN_CANDIDATE,
seed01_edit02,791,C_elongated_ribbon,Tears,4.150390625e-05,5,WEAK_CHANGE_CANDIDATE,
seed01_edit00,794,D_irregular_boundary,Tears,0.0225244140625,257,NOISE_PATTERN_CANDIDATE,
seed01_edit01,794,D_irregular_boundary,Tears,0.02050537109375,135,NOISE_PATTERN_CANDIDATE,
seed01_edit01,795,C_elongated_ribbon,Tears,0.000361328125,13,WEAK_CHANGE_CANDIDATE,
seed01_edit00,797,B_diffuse_texture,Tears,0.10914306640625,26,NOISE_PATTERN_CANDIDATE,
seed01_edit02,798,D_irregular_boundary,Tears,0.000361328125,3,WEAK_CHANGE_CANDIDATE,
seed01_edit00,80,D_irregular_boundary,corrosion,0.0547900390625,147,NOISE_PATTERN_CANDIDATE,
seed01_edit01,80,C_elongated_ribbon,corrosion,0.008671875,37,NOISE_PATTERN_CANDIDATE,
seed01_edit01,810,D_irregular_boundary,Tears,0.0320703125,176,NOISE_PATTERN_CANDIDATE,
seed01_edit00,813,D_irregular_boundary,Tears,0.0210205078125,83,NOISE_PATTERN_CANDIDATE,
seed01_edit01,816,D_irregular_boundary,Tears,0.03363525390625,193,NOISE_PATTERN_CANDIDATE,
seed01_edit00,825,D_irregular_boundary,Tears,0.02870849609375,56,NOISE_PATTERN_CANDIDATE,
seed01_edit01,833,C_elongated_ribbon,Tears,0.00041748046875,1,WEAK_CHANGE_CANDIDATE,
seed01_edit00,834,C_elongated_ribbon,Tears,0.004931640625,34,NOISE_PATTERN_CANDIDATE,
seed01_edit01,834,C_elongated_ribbon,Tears,0.0035107421875,29,NOISE_PATTERN_CANDIDATE,
seed01_edit00,847,D_irregular_boundary,Dent,0.01499755859375,211,NOISE_PATTERN_CANDIDATE,
seed01_edit01,85,D_irregular_boundary,Dent|Material missing,0.01473388671875,32,NOISE_PATTERN_CANDIDATE,
seed01_edit00,850,D_irregular_boundary,Dent,0.0195751953125,95,NOISE_PATTERN_CANDIDATE,
seed01_edit00,852,D_irregular_boundary,Dent,0.0197900390625,92,NOISE_PATTERN_CANDIDATE,
seed01_edit00,854,D_irregular_boundary,Dent,0.002197265625,32,NOISE_PATTERN_CANDIDATE,
seed01_edit00,86,D_irregular_boundary,Crack,0.03287841796875,46,NOISE_PATTERN_CANDIDATE,
seed01_edit01,86,D_irregular_boundary,Crack,0.01291015625,34,NOISE_PATTERN_CANDIDATE,
seed01_edit00,860,C_elongated_ribbon,Dent,0.00043701171875,18,WEAK_CHANGE_CANDIDATE,
seed01_edit02,861,C_elongated_ribbon,Dent,0.0004296875,13,WEAK_CHANGE_CANDIDATE,
seed01_edit00,862,D_irregular_boundary,Dent,0.01365966796875,179,NOISE_PATTERN_CANDIDATE,
seed01_edit01,871,D_irregular_boundary,Dent,0.01335205078125,285,NOISE_PATTERN_CANDIDATE,
seed01_edit02,871,D_irregular_boundary,Dent,0.01861083984375,218,NOISE_PATTERN_CANDIDATE,
seed01_edit00,885,C_elongated_ribbon,Dent,6.8359375e-05,10,WEAK_CHANGE_CANDIDATE,
seed01_edit01,886,C_elongated_ribbon,Dent,0.00229736328125,26,NOISE_PATTERN_CANDIDATE,
seed01_edit01,89,D_irregular_boundary,corrosion,0.07882080078125,29,NOISE_PATTERN_CANDIDATE,
seed01_edit02,893,D_irregular_boundary,Dent,0.03255859375,36,NOISE_PATTERN_CANDIDATE,
seed01_edit00,899,C_elongated_ribbon,Dent,0.00150146484375,24,NOISE_PATTERN_CANDIDATE,
seed01_edit00,9,C_elongated_ribbon,corrosion,0.00272705078125,79,NOISE_PATTERN_CANDIDATE,
seed01_edit00,901,D_irregular_boundary,Dent,0.02265380859375,157,NOISE_PATTERN_CANDIDATE,
seed01_edit00,903,C_elongated_ribbon,Dent,0.00353271484375,20,NOISE_PATTERN_CANDIDATE,
seed01_edit01,903,D_irregular_boundary,Dent,0.0509912109375,115,NOISE_PATTERN_CANDIDATE,
seed01_edit00,909,C_elongated_ribbon,Dent,0.00208984375,23,NOISE_PATTERN_CANDIDATE,
seed01_edit00,91,D_irregular_boundary,corrosion,0.018349609375,28,NOISE_PATTERN_CANDIDATE,
seed01_edit00,912,D_irregular_boundary,Dent,0.04146484375,237,NOISE_PATTERN_CANDIDATE,
seed01_edit01,912,D_irregular_boundary,Dent,0.06072509765625,87,NOISE_PATTERN_CANDIDATE,
seed01_edit00,917,D_irregular_boundary,Dent,0.0348681640625,285,NOISE_PATTERN_CANDIDATE,
seed01_edit00,919,C_elongated_ribbon,Dent,0.004208984375,31,NOISE_PATTERN_CANDIDATE,
seed01_edit02,923,D_irregular_boundary,Dent,0.0156298828125,96,NOISE_PATTERN_CANDIDATE,
seed01_edit00,927,D_irregular_boundary,Dent,0.01529296875,92,NOISE_PATTERN_CANDIDATE,
seed01_edit01,934,C_elongated_ribbon,Dent,0.000458984375,1,WEAK_CHANGE_CANDIDATE,
seed01_edit02,943,D_irregular_boundary,Dent,0.00993408203125,189,NOISE_PATTERN_CANDIDATE,
seed01_edit02,949,C_elongated_ribbon,Dent,0.00638427734375,33,NOISE_PATTERN_CANDIDATE,
seed01_edit01,950,D_irregular_boundary,Dent,0.014765625,256,NOISE_PATTERN_CANDIDATE,
seed01_edit02,960,D_irregular_boundary,Dent,0.05489990234375,168,NOISE_PATTERN_CANDIDATE,
seed01_edit01,961,C_elongated_ribbon,Dent,0.00035888671875,22,WEAK_CHANGE_CANDIDATE,
seed01_edit01,961,C_elongated_ribbon,Dent,0.00035888671875,22,NOISE_PATTERN_CANDIDATE,
seed01_edit00,966,D_irregular_boundary,Dent,0.00857666015625,103,NOISE_PATTERN_CANDIDATE,
seed01_edit01,966,D_irregular_boundary,Dent,0.00485107421875,33,NOISE_PATTERN_CANDIDATE,
seed01_edit02,966,C_elongated_ribbon,Dent,3.173828125e-05,2,WEAK_CHANGE_CANDIDATE,
seed01_edit00,968,D_irregular_boundary,Dent,0.0026416015625,27,NOISE_PATTERN_CANDIDATE,
seed01_edit01,968,D_irregular_boundary,Dent,0.026689453125,39,NOISE_PATTERN_CANDIDATE,
seed01_edit00,969,D_irregular_boundary,Dent,0.02459228515625,68,NOISE_PATTERN_CANDIDATE,
seed01_edit00,97,D_irregular_boundary,Burn,0.027802734375,58,NOISE_PATTERN_CANDIDATE,
seed01_edit00,981,C_elongated_ribbon,Dent,0.00170654296875,35,NOISE_PATTERN_CANDIDATE,
seed01_edit01,981,D_irregular_boundary,Dent,0.03858154296875,78,NOISE_PATTERN_CANDIDATE,
seed01_edit00,984,D_irregular_boundary,Dent,0.01177734375,206,NOISE_PATTERN_CANDIDATE,
seed01_edit00,999,C_elongated_ribbon,Dent,0.0015576171875,20,NOISE_PATTERN_CANDIDATE,
seed01_edit01,999,D_irregular_boundary,Dent,0.01528076171875,185,NOISE_PATTERN_CANDIDATE,
seed00_edit00,113,D_irregular_boundary,corrosion,0.042197265625,22,NOISE_PATTERN_CANDIDATE,
seed00_edit01,114,C_elongated_ribbon,Material missing,0.0101416015625,22,NOISE_PATTERN_CANDIDATE,
seed00_edit00,13,D_irregular_boundary,corrosion,0.04943603515625,41,NOISE_PATTERN_CANDIDATE,
seed00_edit00,132,D_irregular_boundary,Material missing,0.057705078125,72,NOISE_PATTERN_CANDIDATE,
seed00_edit00,136,D_irregular_boundary,Burn|corrosion,0.00890380859375,160,NOISE_PATTERN_CANDIDATE,
seed00_edit01,136,D_irregular_boundary,Burn|corrosion,0.015869140625,170,NOISE_PATTERN_CANDIDATE,
seed00_edit01,143,D_irregular_boundary,Burn|corrosion,0.0307177734375,40,NOISE_PATTERN_CANDIDATE,
seed00_edit01,148,D_irregular_boundary,Burn,0.0108544921875,35,NOISE_PATTERN_CANDIDATE,
seed00_edit00,151,C_elongated_ribbon,Material missing,0.0077490234375,36,NOISE_PATTERN_CANDIDATE,
seed00_edit00,153,C_elongated_ribbon,Material missing,0.01237060546875,26,NOISE_PATTERN_CANDIDATE,
seed00_edit01,155,C_elongated_ribbon,corrosion,0.0089208984375,21,NOISE_PATTERN_CANDIDATE,
seed00_edit00,156,C_elongated_ribbon,Material missing,0.0091650390625,23,NOISE_PATTERN_CANDIDATE,
seed00_edit00,157,C_elongated_ribbon,corrosion,0.000322265625,11,WEAK_CHANGE_CANDIDATE,
seed00_edit01,169,C_elongated_ribbon,corrosion,0.0110791015625,21,NOISE_PATTERN_CANDIDATE,
seed00_edit01,179,C_elongated_ribbon,Burn,0.00886474609375,21,NOISE_PATTERN_CANDIDATE,
seed00_edit00,182,C_elongated_ribbon,Dent,0.00183837890625,21,NOISE_PATTERN_CANDIDATE,
seed00_edit00,191,D_irregular_boundary,corrosion,0.02017578125,25,NOISE_PATTERN_CANDIDATE,
seed00_edit01,193,B_diffuse_texture,Crack|corrosion,0.035029296875,205,NOISE_PATTERN_CANDIDATE,
seed00_edit00,198,D_irregular_boundary,Crack|Material missing,0.03732177734375,50,NOISE_PATTERN_CANDIDATE,
seed00_edit01,2,B_diffuse_texture,corrosion,0.066591796875,45,NOISE_PATTERN_CANDIDATE,
seed00_edit00,220,D_irregular_boundary,Material missing,0.0379248046875,25,NOISE_PATTERN_CANDIDATE,
seed00_edit00,224,D_irregular_boundary,corrosion,0.06187744140625,150,NOISE_PATTERN_CANDIDATE,
seed00_edit01,23,C_elongated_ribbon,corrosion,0.01023681640625,26,NOISE_PATTERN_CANDIDATE,
seed00_edit00,239,D_irregular_boundary,Dent,0.011796875,44,NOISE_PATTERN_CANDIDATE,
seed00_edit00,249,C_elongated_ribbon,Burn|corrosion,0.00974609375,34,NOISE_PATTERN_CANDIDATE,
seed00_edit00,255,C_elongated_ribbon,Burn|Material missing,0.00915771484375,122,NOISE_PATTERN_CANDIDATE,
seed00_edit00,257,C_elongated_ribbon,corrosion,0.00335205078125,148,NOISE_PATTERN_CANDIDATE,
seed00_edit00,258,C_elongated_ribbon,corrosion,0.01079345703125,89,NOISE_PATTERN_CANDIDATE,
seed00_edit01,258,C_elongated_ribbon,corrosion,0.0026611328125,68,NOISE_PATTERN_CANDIDATE,
seed00_edit02,260,C_elongated_ribbon,Crack,0.0110693359375,22,NOISE_PATTERN_CANDIDATE,
seed00_edit01,261,C_elongated_ribbon,corrosion,0.00541748046875,107,NOISE_PATTERN_CANDIDATE,
seed00_edit01,270,C_elongated_ribbon,corrosion,0.0029443359375,24,NOISE_PATTERN_CANDIDATE,
seed00_edit01,273,C_elongated_ribbon,corrosion,0.0028857421875,30,NOISE_PATTERN_CANDIDATE,
seed00_edit01,275,D_irregular_boundary,corrosion,0.02807373046875,66,NOISE_PATTERN_CANDIDATE,
seed00_edit02,276,C_elongated_ribbon,Burn,0.00989013671875,31,NOISE_PATTERN_CANDIDATE,
seed00_edit00,28,C_elongated_ribbon,Dent,0.008046875,57,NOISE_PATTERN_CANDIDATE,
seed00_edit02,28,D_irregular_boundary,Dent,0.05383056640625,27,NOISE_PATTERN_CANDIDATE,
seed00_edit00,288,C_elongated_ribbon,Material missing,0.0056298828125,302,NOISE_PATTERN_CANDIDATE,
seed00_edit02,295,C_elongated_ribbon,Burn,0.0106494140625,25,NOISE_PATTERN_CANDIDATE,
seed00_edit00,299,C_elongated_ribbon,corrosion,0.00212646484375,28,NOISE_PATTERN_CANDIDATE,
seed00_edit01,303,C_elongated_ribbon,corrosion,0.00178955078125,74,NOISE_PATTERN_CANDIDATE,
seed00_edit01,304,C_elongated_ribbon,Dent|corrosion,0.00717041015625,24,NOISE_PATTERN_CANDIDATE,
seed00_edit00,306,D_irregular_boundary,corrosion,0.0705322265625,22,NOISE_PATTERN_CANDIDATE,
seed00_edit01,313,D_irregular_boundary,Burn|Material missing|corrosion,0.06470947265625,43,NOISE_PATTERN_CANDIDATE,
seed00_edit01,315,C_elongated_ribbon,Burn|Material missing|corrosion,0.00964599609375,42,NOISE_PATTERN_CANDIDATE,
seed00_edit00,317,D_irregular_boundary,corrosion,0.05182373046875,36,NOISE_PATTERN_CANDIDATE,
seed00_edit00,319,D_irregular_boundary,corrosion,0.040390625,169,NOISE_PATTERN_CANDIDATE,
seed00_edit02,321,C_elongated_ribbon,corrosion,0.0029443359375,44,NOISE_PATTERN_CANDIDATE,
seed00_edit00,322,D_irregular_boundary,corrosion,0.01219482421875,20,NOISE_PATTERN_CANDIDATE,
seed00_edit01,326,C_elongated_ribbon,corrosion,0.00051513671875,38,NOISE_PATTERN_CANDIDATE,
seed00_edit01,332,D_irregular_boundary,Material missing,0.0356884765625,23,NOISE_PATTERN_CANDIDATE,
seed00_edit01,333,D_irregular_boundary,corrosion,0.03927001953125,78,NOISE_PATTERN_CANDIDATE,
seed00_edit02,335,D_irregular_boundary,Crack|Material missing,0.07587890625,54,NOISE_PATTERN_CANDIDATE,
seed00_edit00,346,C_elongated_ribbon,Burn|corrosion,0.0058837890625,68,NOISE_PATTERN_CANDIDATE,
seed00_edit02,348,D_irregular_boundary,corrosion,0.05320556640625,169,NOISE_PATTERN_CANDIDATE,
seed00_edit01,354,C_elongated_ribbon,Crack,0.0039404296875,46,NOISE_PATTERN_CANDIDATE,
seed00_edit01,355,D_irregular_boundary,Burn,0.01982666015625,26,NOISE_PATTERN_CANDIDATE,
seed00_edit02,356,C_elongated_ribbon,Crack,0.00443359375,21,NOISE_PATTERN_CANDIDATE,
seed00_edit01,359,C_elongated_ribbon,corrosion,0.00852783203125,20,NOISE_PATTERN_CANDIDATE,
seed00_edit02,359,C_elongated_ribbon,corrosion,0.01225830078125,32,NOISE_PATTERN_CANDIDATE,
seed00_edit00,362,D_irregular_boundary,Material missing,0.07000244140625,36,NOISE_PATTERN_CANDIDATE,
seed00_edit01,362,C_elongated_ribbon,Material missing,0.00229736328125,27,NOISE_PATTERN_CANDIDATE,
seed00_edit02,362,C_elongated_ribbon,Material missing,0.0082763671875,28,NOISE_PATTERN_CANDIDATE,
seed00_edit00,363,D_irregular_boundary,corrosion,0.05102294921875,198,NOISE_PATTERN_CANDIDATE,
seed00_edit00,368,C_elongated_ribbon,corrosion,0.000478515625,10,WEAK_CHANGE_CANDIDATE,
seed00_edit00,369,D_irregular_boundary,corrosion,0.0630615234375,34,NOISE_PATTERN_CANDIDATE,
seed00_edit02,369,D_irregular_boundary,corrosion,0.0655224609375,126,NOISE_PATTERN_CANDIDATE,
seed00_edit01,37,C_elongated_ribbon,corrosion,0.01097900390625,21,NOISE_PATTERN_CANDIDATE,
seed00_edit00,379,C_elongated_ribbon,corrosion,0.0028662109375,22,NOISE_PATTERN_CANDIDATE,
seed00_edit01,393,D_irregular_boundary,corrosion,0.0539306640625,36,NOISE_PATTERN_CANDIDATE,
seed00_edit00,395,C_elongated_ribbon,Burn|corrosion,0.002666015625,52,NOISE_PATTERN_CANDIDATE,
seed00_edit00,397,D_irregular_boundary,Burn,0.06145263671875,98,NOISE_PATTERN_CANDIDATE,
seed00_edit01,404,C_elongated_ribbon,corrosion,9.033203125e-05,1,WEAK_CHANGE_CANDIDATE,
seed00_edit01,410,C_elongated_ribbon,Material missing,0.00252197265625,21,NOISE_PATTERN_CANDIDATE,
seed00_edit00,412,D_irregular_boundary,corrosion,0.0325048828125,40,NOISE_PATTERN_CANDIDATE,
seed00_edit00,415,C_elongated_ribbon,corrosion,0.00828369140625,63,NOISE_PATTERN_CANDIDATE,
seed00_edit01,417,D_irregular_boundary,Material missing,0.00741943359375,20,NOISE_PATTERN_CANDIDATE,
seed00_edit00,424,C_elongated_ribbon,corrosion,0.00515380859375,185,NOISE_PATTERN_CANDIDATE,
seed00_edit00,426,C_elongated_ribbon,corrosion,0.00937255859375,43,NOISE_PATTERN_CANDIDATE,
seed00_edit00,429,C_elongated_ribbon,corrosion,0.0022119140625,170,NOISE_PATTERN_CANDIDATE,
seed00_edit00,435,D_irregular_boundary,Tip curl,0.00881103515625,92,NOISE_PATTERN_CANDIDATE,
seed00_edit01,435,C_elongated_ribbon,Tip curl,0.00455810546875,81,NOISE_PATTERN_CANDIDATE,
seed00_edit00,439,D_irregular_boundary,Tip curl,0.0403515625,139,NOISE_PATTERN_CANDIDATE,
seed00_edit00,441,C_elongated_ribbon,Tip curl,0.000673828125,26,NOISE_PATTERN_CANDIDATE,
seed00_edit02,442,C_elongated_ribbon,Tip curl,0.00548828125,64,NOISE_PATTERN_CANDIDATE,
seed00_edit01,443,D_irregular_boundary,Tip curl,0.004140625,73,NOISE_PATTERN_CANDIDATE,
seed00_edit02,443,C_elongated_ribbon,Tip curl,0.000263671875,2,WEAK_CHANGE_CANDIDATE,
seed00_edit00,444,C_elongated_ribbon,Tip curl,0.00154296875,63,NOISE_PATTERN_CANDIDATE,
seed00_edit01,445,C_elongated_ribbon,Tip curl,0.0035791015625,42,NOISE_PATTERN_CANDIDATE,
seed00_edit01,446,D_irregular_boundary,Tip curl,0.03262939453125,134,NOISE_PATTERN_CANDIDATE,
seed00_edit00,447,C_elongated_ribbon,Tip curl,0.00167236328125,44,NOISE_PATTERN_CANDIDATE,
seed00_edit00,448,D_irregular_boundary,Tip curl,0.008349609375,88,NOISE_PATTERN_CANDIDATE,
seed00_edit00,449,C_elongated_ribbon,Tip curl,0.00475830078125,45,NOISE_PATTERN_CANDIDATE,
seed00_edit00,450,C_elongated_ribbon,Tip curl,0.00121337890625,66,NOISE_PATTERN_CANDIDATE,
seed00_edit01,450,C_elongated_ribbon,Tip curl,0.00151123046875,23,NOISE_PATTERN_CANDIDATE,
seed00_edit00,452,D_irregular_boundary,Tip curl,0.039794921875,212,NOISE_PATTERN_CANDIDATE,
seed00_edit01,455,C_elongated_ribbon,Tip curl,0.00074462890625,26,NOISE_PATTERN_CANDIDATE,
seed00_edit02,455,D_irregular_boundary,Tip curl,0.0277294921875,120,NOISE_PATTERN_CANDIDATE,
seed00_edit00,457,D_irregular_boundary,Tip curl,0.02557373046875,178,NOISE_PATTERN_CANDIDATE,
seed00_edit01,458,D_irregular_boundary,Tip curl,0.0288134765625,101,NOISE_PATTERN_CANDIDATE,
seed00_edit01,459,D_irregular_boundary,Tip curl,0.0098046875,44,NOISE_PATTERN_CANDIDATE,
seed00_edit00,462,C_elongated_ribbon,Tip curl,0.00566650390625,123,NOISE_PATTERN_CANDIDATE,
seed00_edit00,463,C_elongated_ribbon,Tip curl,9.033203125e-05,10,WEAK_CHANGE_CANDIDATE,
seed00_edit00,466,D_irregular_boundary,Tip curl,0.0351171875,80,NOISE_PATTERN_CANDIDATE,
seed00_edit01,468,D_irregular_boundary,Crack,0.051279296875,36,NOISE_PATTERN_CANDIDATE,
seed00_edit00,478,D_irregular_boundary,Crack,0.04292236328125,300,NOISE_PATTERN_CANDIDATE,
seed00_edit00,481,C_elongated_ribbon,Crack,0.00233642578125,28,NOISE_PATTERN_CANDIDATE,
seed00_edit02,486,D_irregular_boundary,Crack,0.01552490234375,91,NOISE_PATTERN_CANDIDATE,
seed00_edit01,492,D_irregular_boundary,Crack,0.06028076171875,111,NOISE_PATTERN_CANDIDATE,
seed00_edit00,494,D_irregular_boundary,Crack,0.01284912109375,314,NOISE_PATTERN_CANDIDATE,
seed00_edit01,494,D_irregular_boundary,Crack,0.03124267578125,290,NOISE_PATTERN_CANDIDATE,
seed00_edit00,498,C_elongated_ribbon,Crack,0.00211181640625,63,NOISE_PATTERN_CANDIDATE,
seed00_edit00,501,D_irregular_boundary,Crack,0.021611328125,97,NOISE_PATTERN_CANDIDATE,
seed00_edit01,508,C_elongated_ribbon,Crack,0.0025146484375,88,NOISE_PATTERN_CANDIDATE,
seed00_edit00,513,D_irregular_boundary,Crack,0.04800048828125,174,NOISE_PATTERN_CANDIDATE,
seed00_edit02,514,D_irregular_boundary,Crack,0.00738037109375,28,NOISE_PATTERN_CANDIDATE,
seed00_edit01,52,C_elongated_ribbon,corrosion,0.000966796875,25,NOISE_PATTERN_CANDIDATE,
seed00_edit00,524,D_irregular_boundary,Crack,0.02341796875,164,NOISE_PATTERN_CANDIDATE,
seed00_edit01,524,C_elongated_ribbon,Crack,0.00193603515625,66,NOISE_PATTERN_CANDIDATE,
seed00_edit00,526,D_irregular_boundary,Crack,0.02384521484375,219,NOISE_PATTERN_CANDIDATE,
seed00_edit00,529,C_elongated_ribbon,Crack,0.01041748046875,28,NOISE_PATTERN_CANDIDATE,
seed00_edit00,53,D_irregular_boundary,corrosion,0.03994873046875,87,NOISE_PATTERN_CANDIDATE,
seed00_edit00,530,D_irregular_boundary,Crack,0.0642724609375,165,NOISE_PATTERN_CANDIDATE,
seed00_edit01,531,C_elongated_ribbon,Crack,0.00011962890625,12,WEAK_CHANGE_CANDIDATE,
seed00_edit02,534,D_irregular_boundary,Crack,0.00873779296875,33,NOISE_PATTERN_CANDIDATE,
seed00_edit01,537,D_irregular_boundary,Crack,0.00364501953125,110,NOISE_PATTERN_CANDIDATE,
seed00_edit02,559,C_elongated_ribbon,Burn,0.0056201171875,89,NOISE_PATTERN_CANDIDATE,
seed00_edit01,560,C_elongated_ribbon,Burn,0.00091552734375,36,NOISE_PATTERN_CANDIDATE,
seed00_edit01,573,D_irregular_boundary,Burn,0.02951416015625,154,NOISE_PATTERN_CANDIDATE,
seed00_edit01,578,C_elongated_ribbon,Burn,0.00624267578125,76,NOISE_PATTERN_CANDIDATE,
seed00_edit00,580,C_elongated_ribbon,Burn,0.00583740234375,25,NOISE_PATTERN_CANDIDATE,
seed00_edit01,580,C_elongated_ribbon,Burn,0.008203125,54,NOISE_PATTERN_CANDIDATE,
seed00_edit02,580,D_irregular_boundary,Burn,0.0004638671875,1,WEAK_CHANGE_CANDIDATE,
seed00_edit00,582,C_elongated_ribbon,Burn,0.0072705078125,22,NOISE_PATTERN_CANDIDATE,
seed00_edit00,583,C_elongated_ribbon,Burn,0.0024365234375,52,NOISE_PATTERN_CANDIDATE,
seed00_edit02,583,C_elongated_ribbon,Burn,0.004775390625,52,NOISE_PATTERN_CANDIDATE,
seed00_edit00,586,D_irregular_boundary,Burn,0.0255322265625,66,NOISE_PATTERN_CANDIDATE,
seed00_edit00,588,D_irregular_boundary,Burn,0.02525146484375,103,NOISE_PATTERN_CANDIDATE,
seed00_edit02,59,C_elongated_ribbon,corrosion,0.00150634765625,28,NOISE_PATTERN_CANDIDATE,
seed00_edit00,593,D_irregular_boundary,Burn,0.01872802734375,111,NOISE_PATTERN_CANDIDATE,
seed00_edit01,593,D_irregular_boundary,Burn,0.04416259765625,273,NOISE_PATTERN_CANDIDATE,
seed00_edit02,593,C_elongated_ribbon,Burn,0.0007275390625,63,NOISE_PATTERN_CANDIDATE,
seed00_edit02,604,D_irregular_boundary,Burn,0.02983154296875,26,NOISE_PATTERN_CANDIDATE,
seed00_edit00,608,D_irregular_boundary,Burn,0.00038818359375,3,WEAK_CHANGE_CANDIDATE,
seed00_edit01,618,D_irregular_boundary,Burn,0.007744140625,48,NOISE_PATTERN_CANDIDATE,
seed00_edit00,621,D_irregular_boundary,Burn,0.00021728515625,2,WEAK_CHANGE_CANDIDATE,
seed00_edit01,622,D_irregular_boundary,Burn,0.03201416015625,79,NOISE_PATTERN_CANDIDATE,
seed00_edit00,634,C_elongated_ribbon,Material missing,0.00025634765625,1,WEAK_CHANGE_CANDIDATE,
seed00_edit00,638,D_irregular_boundary,Material missing,0.0116162109375,64,NOISE_PATTERN_CANDIDATE,
seed00_edit00,639,C_elongated_ribbon,Material missing,0.00488037109375,113,NOISE_PATTERN_CANDIDATE,
seed00_edit01,639,C_elongated_ribbon,Material missing,0.00375732421875,39,NOISE_PATTERN_CANDIDATE,
seed00_edit01,641,D_irregular_boundary,Material missing,0.03294189453125,149,NOISE_PATTERN_CANDIDATE,
seed00_edit01,642,D_irregular_boundary,Material missing,0.0342626953125,93,NOISE_PATTERN_CANDIDATE,
seed00_edit02,642,C_elongated_ribbon,Material missing,0.003037109375,97,NOISE_PATTERN_CANDIDATE,
seed00_edit02,645,C_elongated_ribbon,Material missing,0.0067041015625,83,NOISE_PATTERN_CANDIDATE,
seed00_edit00,65,D_irregular_boundary,Material missing|corrosion,0.03438720703125,51,NOISE_PATTERN_CANDIDATE,
seed00_edit00,654,C_elongated_ribbon,Material missing,0.003564453125,26,NOISE_PATTERN_CANDIDATE,
seed00_edit00,658,C_elongated_ribbon,Material missing,0.00063720703125,24,NOISE_PATTERN_CANDIDATE,
seed00_edit00,661,D_irregular_boundary,Material missing,0.04206298828125,63,NOISE_PATTERN_CANDIDATE,
seed00_edit01,67,D_irregular_boundary,corrosion,0.01633056640625,260,NOISE_PATTERN_CANDIDATE,
seed00_edit02,674,C_elongated_ribbon,Material missing,0.0002783203125,24,WEAK_CHANGE_CANDIDATE,
seed00_edit02,674,C_elongated_ribbon,Material missing,0.0002783203125,24,NOISE_PATTERN_CANDIDATE,
seed00_edit01,676,D_irregular_boundary,Material missing,0.0271875,65,NOISE_PATTERN_CANDIDATE,
seed00_edit00,678,D_irregular_boundary,Material missing,0.0534130859375,73,NOISE_PATTERN_CANDIDATE,
